,Seatpost LENGTH,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,std,htd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,BB length,Wheel cut,BELTorCHAIN,Number of cogs,Number of chainrings,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,Down tube type OHCLASS: 0,Down tube type OHCLASS: 1,Down tube type OHCLASS: 2,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
4382,367.0,388.0,54.0,532.4986,75.0,119.7,45.0,570.0,76.0,626.6491,35.0,40.0,31.8,50.0,20.45,31.8,47.0,15.75,15.0,9.0,34.2,40.0,50.9,330.0,350.0,16.0,18.0,1.0,1.0,120.0,0.539785,0.2360121,0.41506162,0.295265,0.42945176,0.6147563,0.15500082,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,270.0,710.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1215,300.0,401.0,70.0,629.1111,73.0,182.2,45.0,597.7,74.0,656.35876,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,36.5,47.7,49.1,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.1700933,0.807504,1.2246547,0.5856439,1.4635215,0.86923987,1.2668281,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,204.0,51.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3842,330.0,430.0,67.4975,609.7305,73.499664,145.4,60.0,555.0,71.999664,659.45465,47.0,40.0,30.3,38.0,18.75,28.6,50.0,15.5,15.0,9.0,28.2,50.9,52.9,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2.1840165,0.55965555,1.2433177,1.3958051,1.4443684,1.122142,1.6638138,689.0,67.0,689.0,67.0,68.0,692.0,1.0,10.0,0.0,130.0,157.0,170.0,1.0,1.0,80.0,80.0,290.0,759.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4379,300.0,365.0,25.0,562.5722,74.0,120.0,65.0,574.3,75.0,630.74243,35.0,40.0,31.8,34.9,20.45,27.2,41.3,15.0,15.0,9.0,34.2,64.3,49.3,330.0,350.0,16.0,18.0,0.0,0.0,135.0,1.2070155,0.34665224,0.50366706,0.714482,0.46940112,0.4658652,0.33399853,650.0,91.0,650.0,91.0,68.0,692.0,1.0,0.0,0.0,102.0,0.0,255.0,1.0,1.0,80.0,80.0,278.0,725.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1881,300.0,442.0,40.0,564.0014,71.0,150.0,45.0,551.9,73.8,687.44495,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,39.7,31.9,44.4,330.0,350.0,16.0,18.0,0.0,0.0,135.0,3.3086264,1.074028,1.0563046,0.70313877,0.75380605,0.8648737,0.47357136,670.0,111.0,670.0,111.0,68.0,692.0,1.0,8.0,1.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2319,300.0,388.0,55.0,560.3557,76.0,140.8,62.0,570.0,75.0,633.525,35.0,40.0,30.0,34.0,20.45,30.0,37.0,15.0,15.0,9.0,32.4,40.0,44.4,330.0,350.0,16.0,18.0,1.0,0.0,120.0,1.3804487,0.92366254,1.1698415,0.96144396,0.92700607,1.4393413,1.6019309,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,1.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,818.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3945,330.0,390.0,60.0,635.5986,76.0,178.0,135.0,623.6,74.0,661.1385,45.0,40.0,35.0,70.0,19.45,30.2,35.0,15.0,15.0,9.0,40.0,63.6,55.3,330.0,350.0,16.0,18.0,1.0,1.0,120.0,3.3940299,1.4558475,1.5106212,0.9107012,1.4601091,2.1125531,0.68301934,690.0,68.0,690.0,68.0,68.0,701.0,1.0,0.0,0.0,84.0,84.0,84.0,1.0,1.0,90.0,80.0,298.0,760.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2703,330.0,405.0,70.0,516.26715,73.0,77.9,80.1,385.1,74.0,632.37024,45.0,40.0,0.0,36.5,20.45,31.8,45.0,18.25,15.0,9.0,10.3,35.1,49.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.3505986,0.5151789,1.0524398,0.6146434,1.8985237,0.9947392,0.35908177,674.0,52.0,674.0,52.0,68.0,692.0,0.0,8.0,1.0,153.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
44,300.0,410.0,67.0,610.4874,73.5,165.6,45.0,588.7,73.5,644.29535,45.0,40.0,25.4,28.6,18.35,28.6,31.7,12.25,15.0,7.0,50.0,28.7,35.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.8423443,1.135962,3.1558447,1.5610586,1.3877289,0.8016404,0.87485355,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,0.0,153.0,51.0,1.0,1.0,80.0,80.0,270.0,777.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
904,300.0,395.0,-38.80787,441.59976,67.361725,105.0,25.0,280.0,66.361725,584.03796,30.0,40.0,50.0,60.0,24.525,30.0,50.0,21.25,15.0,9.0,30.0,30.0,85.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.489263,2.138488,2.084686,1.8345845,4.7198596,1.8278692,2.0387852,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,250.0,370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3119,189.0,415.0,70.0,591.9108,73.0,153.0,49.0,515.2,74.0,658.3551,45.0,40.0,38.75,50.5,23.025,0.0,45.0,21.75,15.0,9.0,28.9,49.2,66.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.0170698,1.7269039,1.4371732,1.6506314,1.8322858,1.8544402,1.3789321,674.0,52.0,674.0,52.0,68.0,692.0,1.0,7.0,2.0,0.0,204.0,204.0,1.0,1.0,80.0,80.0,298.0,718.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4430,330.0,405.0,70.0,601.4739,73.0,155.0,45.0,514.5,73.0,658.41046,45.0,40.0,31.8,54.9,20.45,30.2,45.0,15.0,15.0,9.0,30.9,48.5,58.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.8461727,1.0109899,0.6585341,0.47831666,0.97883236,0.57867,0.6571488,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,51.0,204.0,0.0,1.0,1.0,80.0,80.0,298.0,708.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1752,500.0,405.0,70.0,566.9847,73.5,145.0,45.0,511.0,73.0,635.62964,45.0,40.0,34.0,49.0,25.025,37.5,50.0,15.0,15.0,9.0,33.7,45.0,50.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.3315697,1.6076525,2.2634425,1.3414586,1.7456785,1.3667506,2.1054192,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3758,250.0,460.0,40.0,586.9948,72.0,166.0,30.0,565.0,69.5,626.37726,70.0,45.0,25.4,28.6,18.075,28.6,33.4,13.3,15.0,12.5,35.0,20.0,40.0,330.0,370.0,16.0,18.0,1.0,1.0,120.0,2.5779297,1.0839262,1.9158341,1.0879616,1.2325386,1.860815,1.09867,682.0,60.0,682.0,60.0,70.0,692.0,1.0,6.0,0.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1646,300.0,460.0,78.0,619.7421,72.0,152.0,45.0,589.7,73.0,664.3359,45.0,40.0,31.8,31.8,20.45,28.6,34.925,15.0,15.0,9.0,50.4,44.7,39.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,1.0039548,0.3991092,0.3964543,0.48787,0.40104517,0.44950718,0.35958555,685.0,63.0,685.0,63.0,68.0,692.0,1.0,8.0,2.0,0.0,51.0,51.0,1.0,1.0,80.0,80.0,278.0,737.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2550,320.0,400.0,25.0,516.57544,68.0,123.3,45.0,470.2,73.0,652.6497,45.0,40.0,31.8,36.5,20.45,30.2,44.0,15.0,15.0,9.0,33.4,50.2,44.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.1953902,0.7769675,1.57594,0.97170514,0.739628,1.4729358,0.6557175,674.0,144.0,674.0,144.0,73.0,692.0,1.0,9.0,0.0,48.0,127.0,255.0,1.0,1.0,80.0,80.0,278.0,720.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1617,300.0,405.0,67.0,585.75507,73.0,140.0,45.0,493.4,73.3,637.4718,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,36.1,13.4,35.8,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.6175879,1.0706102,1.149233,0.42600453,1.1858423,0.65791565,0.61059135,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3681,330.0,407.46,80.0,570.4484,73.0,112.1,200.0,541.1,75.99977,668.14343,45.0,42.0,35.0,54.9,23.775,30.2,41.3,20.0,15.0,9.0,40.3,20.0,60.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.6605878,3.1552067,3.2627995,1.5557998,3.1774747,4.4739485,2.4617252,674.0,52.0,674.0,52.0,68.0,700.0,1.0,8.0,1.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3217,330.0,416.0,70.0,530.4205,73.0,80.7,45.0,574.6,74.0,622.98395,45.0,40.0,27.55,44.8,20.45,30.2,45.0,15.0,15.0,9.0,25.4,45.6,49.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,0.8581318,0.42985898,0.45794943,0.48137394,0.6605877,0.5488345,0.66860944,674.0,52.0,674.0,52.0,68.0,688.0,1.0,9.0,1.0,102.0,0.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4318,300.0,435.0,55.0,598.6555,71.0,145.0,30.0,485.0,72.0,657.40393,65.0,40.8,25.4,28.95,18.625,28.95,34.25,14.85,15.0,9.0,12.0,155.0,32.5,330.0,380.0,16.0,18.0,1.0,1.0,130.0,0.83340347,0.59656787,0.3616398,0.6556022,0.7576166,0.30040509,0.7464958,680.0,58.0,680.0,58.0,68.0,692.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,290.0,665.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3511,330.0,429.0,70.0,563.83936,71.0,121.5,45.0,532.1,73.0,656.6177,45.0,40.0,31.8,36.5,20.45,31.8,45.0,15.0,15.0,9.0,33.8,22.1,46.6,330.0,350.0,16.0,18.0,1.0,1.0,135.0,0.46738288,0.3515556,0.2555477,0.27097026,0.6119445,0.30698845,0.4359928,699.0,115.0,699.0,115.0,68.0,692.0,1.0,7.0,2.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,278.0,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2429,300.0,455.0,58.0,653.9179,73.0,140.0,70.0,530.0,74.0,754.15204,43.0,40.0,36.2,42.75,23.0,30.2,45.0,17.5,15.0,9.0,35.0,49.5,70.0,330.0,350.0,16.0,18.0,0.0,1.0,135.0,4.562827,2.0234232,1.651327,1.2159561,3.2309637,3.3360531,1.2976983,715.0,93.0,715.0,93.0,73.0,692.0,1.0,8.0,0.0,45.0,45.0,75.0,3.0,3.0,40.0,40.0,298.0,730.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
286,300.0,455.0,70.0,656.9219,70.5,125.0,45.0,508.1,73.0,701.0777,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,31.6,50.9,53.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.0586987,2.1772358,2.0432634,1.7462964,2.7428367,2.3254492,1.1128223,740.0,118.0,740.0,118.0,68.0,692.0,1.0,9.0,2.0,255.0,255.0,204.0,1.0,1.0,80.0,80.0,278.0,751.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2455,200.0,405.0,70.0,583.9735,73.0,135.0,189.0,642.7,74.0,652.3835,45.0,40.0,31.8,36.5,20.45,30.2,45.0,14.0,15.0,9.0,36.8,122.7,51.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.8469253,1.2801623,1.2805545,1.1703392,1.130371,0.8639336,1.0295998,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,300.0,718.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2844,330.0,405.0,67.0,583.5109,71.5,114.6,75.0,540.0,73.5,651.3139,45.0,40.0,31.8,34.9,20.45,31.8,41.3,15.0,15.0,9.0,30.5,48.2,47.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,5.6227236,2.063942,1.8677332,1.584111,2.6289988,2.586538,2.343558,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,718.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
696,300.0,401.72,67.0,600.8647,73.0,169.5,100.0,560.0,73.0,643.40717,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,23.3,27.8,48.2,330.0,300.0,16.0,18.0,0.0,0.0,130.0,0.8693263,0.5543775,0.51712084,0.6132189,0.37809157,0.44081244,0.25576016,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,300.0,807.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2946,330.0,380.86,70.0,560.56555,77.5,88.5,200.0,526.2,78.5,668.3406,45.0,40.0,13.75,70.0,20.45,30.2,45.0,15.0,15.0,9.0,27.7,36.2,51.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,0.85082906,0.7500061,0.5309395,1.6501529,0.58461845,0.69617254,0.30614686,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,255.0,204.0,255.0,1.0,1.0,80.0,80.0,240.0,718.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1543,300.0,955.0,60.5,632.23645,57.1,200.0,55.0,428.6,74.0,580.71906,45.0,40.0,31.8,31.9,22.45,31.8,40.0,15.0,15.0,9.0,33.6,53.6,41.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,0.8860723,0.41719115,0.8557955,0.16457142,0.34750745,0.4596585,0.2885235,670.0,86.0,611.0,95.0,68.0,692.0,1.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,735.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2654,330.0,423.0,10.0,507.71823,67.0,98.6,125.0,460.0,74.0,653.12726,45.0,46.0,32.0,40.0,21.775,35.9,45.0,15.0,15.0,9.0,26.7,142.4,39.9,330.0,350.0,16.0,18.0,1.0,1.0,135.0,5.29376,2.417178,2.8420658,2.84742,2.9171255,2.2085924,2.8778882,670.0,111.0,670.0,111.0,92.0,692.0,1.0,9.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,290.0,710.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3606,330.0,450.0,50.0,619.1429,71.5,198.1,45.0,548.3,73.0,632.11816,45.0,40.0,31.8,36.5,20.45,31.8,45.0,15.0,15.0,9.0,50.9,48.3,47.1,330.0,350.0,16.0,18.0,1.0,1.0,135.0,1.5935189,0.70105493,0.47976038,0.7123668,1.1537099,0.53684723,0.8810824,670.0,111.0,670.0,111.0,68.0,692.0,1.0,9.0,2.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,290.0,755.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2466,200.0,400.0,9.0,513.3891,69.0,120.0,60.0,305.0,72.0,661.0246,45.0,40.0,38.5,45.5,24.275,35.9,50.0,21.25,15.0,9.0,30.0,60.0,45.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.3947542,1.1807829,0.8476138,1.0764688,1.05043,0.94102144,0.62196463,674.0,52.0,674.0,52.0,73.0,692.0,1.0,0.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,210.0,380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
742,300.0,378.83,0.0,483.44235,72.0,105.0,45.0,314.8,72.5,594.14044,45.0,40.0,31.8,41.5,20.45,30.2,45.0,15.0,15.0,9.0,26.3,34.8,53.1,330.0,300.0,16.0,18.0,0.0,0.0,135.0,0.9032246,0.21077833,0.43383774,0.3095698,0.3402857,0.28689152,0.23188601,674.0,52.0,674.0,52.0,68.0,692.0,1.0,0.0,0.0,0.0,153.0,204.0,1.0,1.0,80.0,80.0,278.0,400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4500,400.0,420.0,15.0,518.9831,65.0,120.1,50.0,400.0,73.0,682.8478,45.0,44.0,35.0,40.0,19.0,35.0,50.0,19.0,15.0,9.0,34.7,41.5,39.9,330.0,350.0,10.0,18.0,0.0,0.0,148.0,2.89544,1.661957,2.1496394,1.8564831,2.2054157,2.814143,1.7230017,699.0,115.0,699.0,115.0,73.0,692.0,1.0,10.0,0.0,0.0,153.0,51.0,1.0,1.0,80.0,80.0,278.0,700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4011,330.0,415.0,66.0,589.1981,72.5,135.0,45.0,540.0,72.5,654.701,45.0,40.0,31.8,36.5,20.45,31.8,45.0,15.0,15.0,9.0,30.5,48.2,49.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.7316604,1.3376004,1.943309,2.1185803,1.9182118,1.4090778,1.0848695,687.0,65.0,687.0,65.0,68.0,692.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,270.0,790.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1814,300.0,425.0,55.0,602.3534,72.0,172.2,50.0,610.0,72.5,648.3416,45.0,40.0,31.8,36.5,20.45,30.2,45.0,15.0,15.0,9.0,39.0,46.5,47.0,330.0,300.0,16.0,18.0,1.0,0.0,135.0,0.8387542,0.7566677,0.4082841,0.29339948,0.4699578,0.47826472,0.41653726,700.0,78.0,700.0,78.0,68.0,692.0,1.0,8.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,786.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3585,330.0,405.0,68.0,540.422,70.5,118.2,45.0,463.9,73.0,609.639,53.0,40.0,31.8,36.5,20.45,31.8,45.0,15.0,15.0,9.0,30.2,48.9,47.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.4159408,1.3015244,2.0232801,1.2421329,1.3675778,1.8829298,2.3574376,674.0,52.0,674.0,52.0,68.0,692.0,1.0,8.0,1.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,298.0,645.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1512,300.0,420.0,75.0,649.7522,73.5,190.0,50.0,600.0,73.0,683.45245,43.0,40.0,31.8,34.9,21.525,27.2,44.0,14.0,15.0,9.0,35.3,50.0,37.3,330.0,310.0,16.0,10.0,0.0,1.0,130.0,1.065586,0.61677074,0.59105664,0.48472074,0.9044906,0.37641096,0.3388723,674.0,52.0,674.0,52.0,68.0,692.0,1.0,9.0,1.0,153.0,153.0,255.0,1.0,1.0,80.0,80.0,270.0,820.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
