Model,Framework,Scenario,Problem,Runs,Successes
mistral-large-2,react,blogging,editBlogPost,10,0
mistral-large-2,react,blogging,editCategory,10,10
mistral-large-2,react,blogging,editComment,10,7
mistral-large-2,react,blogging,editTag,10,9
mistral-large-2,react,blogging,likeComment,10,10
mistral-large-2,react,blogging,postPerformanceReport,10,0
mistral-large-2,react,blogging,publishBlogPost,10,10
mistral-large-2,react,blogging,replyToComment,10,10
mistral-large-2,react,blogging,reportComment,10,7
mistral-large-2,react,blogging,retrieveAllBlogPosts,10,10
mistral-large-2,react,blogging,retrieveCommentCount,10,10
mistral-large-2,react,blogging,retrieveComments,10,10
mistral-large-2,react,blogging,retrieveDraftBlogPosts,10,10
mistral-large-2,react,blogging,retrieveOverallSiteAnalytics,10,10
mistral-large-2,react,blogging,retrievePostAnalytics,10,0
mistral-large-2,react,blogging,retrievePostsByCategory,10,5
mistral-large-2,react,blogging,retrievePostsByTag,10,4
mistral-large-2,react,blogging,retrievePublishedBlogPosts,10,10
mistral-large-2,react,blogging,retrieveScheduledBlogPosts,10,10
mistral-large-2,react,blogging,schedulePostForPublication,10,10
mistral-large-2,react,blogging,seoAuditReport,10,10
mistral-large-2,react,blogging,trackBounceRate,10,10
mistral-large-2,react,blogging,trackPostLikesAndDislikes,10,10
mistral-large-2,react,blogging,trackPostShares,10,10
mistral-large-2,react,blogging,trackPostViews,10,0
mistral-large-2,react,blogging,trackUniqueVisitorsPerPost,10,0
mistral-large-2,react,customersupport,addArticle,10,10
mistral-large-2,react,customersupport,agentNotification,10,10
mistral-large-2,react,customersupport,agentPerformanceTracking,10,10
mistral-large-2,react,customersupport,agentTracking,10,10
mistral-large-2,react,customersupport,archiveArticle,10,10
mistral-large-2,react,customersupport,autoResponseSending,10,10
mistral-large-2,react,customersupport,autoResponseTemplates,10,10
mistral-large-2,react,customersupport,autoResponseTracking,10,10
mistral-large-2,react,customersupport,categorizeArticles,10,0
mistral-large-2,react,customersupport,customNotificationRules,10,10
mistral-large-2,react,customersupport,customNotificationTracking,10,10
mistral-large-2,react,customersupport,customReportCreation,10,10
mistral-large-2,react,customersupport,customReportSharing,10,10
mistral-large-2,react,customersupport,deleteArticle,10,10
mistral-large-2,react,customersupport,editArticle,10,10
mistral-large-2,react,customersupport,emailNotifications,10,10
mistral-large-2,react,customersupport,fileAttachments,10,10
mistral-large-2,react,customersupport,inAppNotifications,10,10
mistral-large-2,react,customersupport,internalNotes,10,10
mistral-large-2,react,customersupport,notificationDeliveryTracking,10,0
mistral-large-2,react,customersupport,notificationPreferences,10,10
mistral-large-2,react,customersupport,rateArticles,10,10
mistral-large-2,react,customersupport,reportExport,10,10
mistral-large-2,react,customersupport,responseHistory,10,10
mistral-large-2,react,customersupport,responseTimeAnalysis,10,10
mistral-large-2,react,customersupport,restoreArchivedArticle,10,10
mistral-large-2,react,customersupport,searchArticles,10,0
mistral-large-2,react,customersupport,slaBreachNotification,10,10
mistral-large-2,react,customersupport,slaComplianceTracking,10,10
mistral-large-2,react,customersupport,slaPerformanceReporting,10,10
mistral-large-2,react,customersupport,smsNotifications,10,10
mistral-large-2,react,customersupport,suggestArticles,10,0
mistral-large-2,react,customersupport,ticketAssignment,10,10
mistral-large-2,react,customersupport,ticketCategorization,10,8
mistral-large-2,react,customersupport,ticketComments,10,10
mistral-large-2,react,customersupport,ticketEscalation,10,10
mistral-large-2,react,customersupport,ticketListDisplay,10,10
mistral-large-2,react,customersupport,ticketPrioritization,10,0
mistral-large-2,react,customersupport,ticketReassignment,10,10
mistral-large-2,react,customersupport,ticketResolutionRate,10,10
mistral-large-2,react,customersupport,ticketSorting,10,0
mistral-large-2,react,customersupport,ticketStatusChange,10,0
mistral-large-2,react,customersupport,ticketStatusFilter,10,0
mistral-large-2,react,customersupport,ticketStatusNotification,10,10
mistral-large-2,react,customersupport,ticketSubmission,10,0
mistral-large-2,react,customersupport,ticketVolume,10,10
mistral-large-2,react,customersupport,trackArticleViews,10,2
mistral-large-2,react,customersupport,uniqueTicketId,10,0
mistral-large-2,react,customersupport,userReply,10,10
mistral-large-2,react,customersupport,userResponseNotification,10,10
mistral-large-2,react,ecommerce,addProductReview,10,10
mistral-large-2,react,ecommerce,addToCart,10,10
mistral-large-2,react,ecommerce,applyDiscountCode,10,10
mistral-large-2,react,ecommerce,applyLoyaltyPoints,10,10
mistral-large-2,react,ecommerce,approveOrDisapproveReviews,10,0
mistral-large-2,react,ecommerce,calculateCartSubtotal,10,10
mistral-large-2,react,ecommerce,calculateShippingCost,10,10
mistral-large-2,react,ecommerce,calculateTaxes,10,10
mistral-large-2,react,ecommerce,calculateTotalCost,10,10
mistral-large-2,react,ecommerce,calculateTotalWithDiscount,10,10
mistral-large-2,react,ecommerce,deleteProductReview,10,10
mistral-large-2,react,ecommerce,displayAverageRating,10,10
mistral-large-2,react,ecommerce,displayProductDetails,10,0
mistral-large-2,react,ecommerce,displayRelatedProducts,10,0
mistral-large-2,react,ecommerce,displayStockStatus,10,0
mistral-large-2,react,ecommerce,displayTotalReviews,10,10
mistral-large-2,react,ecommerce,filterByBrand,10,10
mistral-large-2,react,ecommerce,filterByCategory,10,10
mistral-large-2,react,ecommerce,filterByPriceRange,10,10
mistral-large-2,react,ecommerce,filterReviewsByRating,10,10
mistral-large-2,react,ecommerce,flagInappropriateReviews,10,10
mistral-large-2,react,ecommerce,generateInvoice,10,10
mistral-large-2,react,ecommerce,generateOrderConfirmationNumber,10,10
mistral-large-2,react,ecommerce,handlePaymentFailures,10,10
mistral-large-2,react,ecommerce,paginateProductListings,10,0
mistral-large-2,react,ecommerce,processBankTransferPayment,10,10
mistral-large-2,react,ecommerce,processCreditCardPayment,10,10
mistral-large-2,react,ecommerce,processPayment,10,10
mistral-large-2,react,ecommerce,processPayPalPayment,10,10
mistral-large-2,react,ecommerce,refundPayment,10,10
mistral-large-2,react,ecommerce,removeFromCart,10,10
mistral-large-2,react,ecommerce,saveCartState,10,10
mistral-large-2,react,ecommerce,saveOrderDetails,10,10
mistral-large-2,react,ecommerce,saveTransactionDetails,10,10
mistral-large-2,react,ecommerce,searchByKeyword,10,10
mistral-large-2,react,ecommerce,sendOrderConfirmationEmail,10,10
mistral-large-2,react,ecommerce,sortByPriceAsc,10,10
mistral-large-2,react,ecommerce,sortByRatingHigh,10,10
mistral-large-2,react,ecommerce,sortReviewsByDate,10,10
mistral-large-2,react,ecommerce,sortReviewsByHelpfulness,10,10
mistral-large-2,react,ecommerce,updateCartQuantity,10,10
mistral-large-2,react,ecommerce,updateProductReview,10,10
mistral-large-2,react,ecommerce,updateProductStock,10,10
mistral-large-2,react,ecommerce,validateBillingAddress,10,10
mistral-large-2,react,ecommerce,validateCreditCardNumber,10,10
mistral-large-2,react,ecommerce,validateCVV,10,10
mistral-large-2,react,ecommerce,validateExpirationDate,10,10
mistral-large-2,react,ecommerce,validatePaymentInformation,10,10
mistral-large-2,react,ecommerce,validateShippingAddress,10,10
mistral-large-2,react,ecommerce,verifyPaymentConfirmation,10,10
mistral-large-2,react,eventmanagement,attendeeDetailUpdate,10,0
mistral-large-2,react,eventmanagement,attendeeEmail,10,10
mistral-large-2,react,eventmanagement,attendeeName,10,10
mistral-large-2,react,eventmanagement,attendeePhoneNumber,10,10
mistral-large-2,react,eventmanagement,confirmationEmail,10,10
mistral-large-2,react,eventmanagement,dietaryRestrictions,10,10
mistral-large-2,react,eventmanagement,duplicateRegistrations,10,10
mistral-large-2,react,eventmanagement,eventAccessibilityOptions,10,10
mistral-large-2,react,eventmanagement,eventAnalytics,10,10
mistral-large-2,react,eventmanagement,eventArchiving,10,10
mistral-large-2,react,eventmanagement,eventCancellation,10,10
mistral-large-2,react,eventmanagement,eventDuplication,10,10
mistral-large-2,react,eventmanagement,eventNotifications,10,10
mistral-large-2,react,eventmanagement,eventSearch,10,9
mistral-large-2,react,eventmanagement,eventUpdates,10,10
mistral-large-2,react,eventmanagement,feedbackForms,10,0
mistral-large-2,react,eventmanagement,groupRegistrations,10,10
mistral-large-2,react,eventmanagement,registrationDeadline,10,7
mistral-large-2,react,eventmanagement,specialRequests,10,8
mistral-large-2,react,eventmanagement,sponsorDisplay,10,10
mistral-large-2,react,eventmanagement,validateAgendaItemCategorization,10,9
mistral-large-2,react,eventmanagement,validateAgendaItemDescription,10,10
mistral-large-2,react,eventmanagement,validateAgendaItemTiming,10,10
mistral-large-2,react,eventmanagement,validateAgendaItemTitle,10,10
mistral-large-2,react,eventmanagement,validateAgendaUpdates,10,10
mistral-large-2,react,eventmanagement,validateCalendarExport,10,10
mistral-large-2,react,eventmanagement,validateConcurrentSessions,10,0
mistral-large-2,react,eventmanagement,validateEventCategory,10,0
mistral-large-2,react,eventmanagement,validateEventDescription,10,0
mistral-large-2,react,eventmanagement,validateEventEndDate,10,0
mistral-large-2,react,eventmanagement,validateEventImageUpload,10,10
mistral-large-2,react,eventmanagement,validateEventLocation,10,0
mistral-large-2,react,eventmanagement,validateEventStartDate,10,0
mistral-large-2,react,eventmanagement,validateEventTags,10,0
mistral-large-2,react,eventmanagement,validateEventTitle,10,0
mistral-large-2,react,eventmanagement,validateEventType,10,0
mistral-large-2,react,eventmanagement,validateMaximumAttendees,10,0
mistral-large-2,react,eventmanagement,validateScheduledBreaks,10,7
mistral-large-2,react,eventmanagement,validateSessionReminders,10,1
mistral-large-2,react,eventmanagement,validateSoldOutTickets,10,0
mistral-large-2,react,eventmanagement,validateSpeakerAssignment,10,10
mistral-large-2,react,eventmanagement,validateTicketDescription,10,10
mistral-large-2,react,eventmanagement,validateTicketDiscounts,10,0
mistral-large-2,react,eventmanagement,validateTicketDuplication,10,0
mistral-large-2,react,eventmanagement,validateTicketPrice,10,10
mistral-large-2,react,eventmanagement,validateTicketQuantity,10,10
mistral-large-2,react,eventmanagement,validateTicketRefunds,10,0
mistral-large-2,react,eventmanagement,validateTicketSalesEndDate,10,9
mistral-large-2,react,eventmanagement,validateTicketSalesStartDate,10,10
mistral-large-2,react,eventmanagement,validateTicketType,10,10
mistral-large-2,react,fitnesstracking,awardBadgesForMilestones,10,10
mistral-large-2,react,fitnesstracking,calculateCyclingSpeed,10,10
mistral-large-2,react,fitnesstracking,calculateDailyCalorieIntake,10,10
mistral-large-2,react,fitnesstracking,calculateRunningPace,10,10
mistral-large-2,react,fitnesstracking,caloriesBurned,10,10
mistral-large-2,react,fitnesstracking,categorizeActivity,10,10
mistral-large-2,react,fitnesstracking,compareCalorieIntakeToGoal,10,10
mistral-large-2,react,fitnesstracking,compareProgressWithFriends,10,10
mistral-large-2,react,fitnesstracking,connectWearableDevice,10,10
mistral-large-2,react,fitnesstracking,createActivity,10,10
mistral-large-2,react,fitnesstracking,customWorkoutPlans,10,10
mistral-large-2,react,fitnesstracking,dailyGoalAchievementNotification,10,0
mistral-large-2,react,fitnesstracking,deleteActivity,10,10
mistral-large-2,react,fitnesstracking,deleteDailyGoal,10,7
mistral-large-2,react,fitnesstracking,detailedStatistics,10,0
mistral-large-2,react,fitnesstracking,editActivity,10,10
mistral-large-2,react,fitnesstracking,editDailyGoal,10,10
mistral-large-2,react,fitnesstracking,evaluateCustomWorkoutPlans,10,10
mistral-large-2,react,fitnesstracking,exportDataToCsv,10,10
mistral-large-2,react,fitnesstracking,historicalData,10,0
mistral-large-2,react,fitnesstracking,importDataFromCsv,10,0
mistral-large-2,react,fitnesstracking,joinFitnessChallenges,10,10
mistral-large-2,react,fitnesstracking,logMeals,10,10
mistral-large-2,react,fitnesstracking,logMood,10,10
mistral-large-2,react,fitnesstracking,logOutdoorActivity,10,10
mistral-large-2,react,fitnesstracking,logSleepHours,10,10
mistral-large-2,react,fitnesstracking,logStrengthTraining,10,10
mistral-large-2,react,fitnesstracking,logWaterIntake,10,10
mistral-large-2,react,fitnesstracking,logWeight,10,10
mistral-large-2,react,fitnesstracking,logYogaSession,10,10
mistral-large-2,react,fitnesstracking,monthlySummary,10,10
mistral-large-2,react,fitnesstracking,predictFutureAchievements,10,10
mistral-large-2,react,fitnesstracking,provideSuggestionsForGoals,10,10
mistral-large-2,react,fitnesstracking,provideWeatherUpdates,10,10
mistral-large-2,react,fitnesstracking,setCalorieIntakeGoal,10,10
mistral-large-2,react,fitnesstracking,setDailyGoal,10,10
mistral-large-2,react,fitnesstracking,setTargetHeartRateZone,10,10
mistral-large-2,react,fitnesstracking,setWeightGoal,10,10
mistral-large-2,react,fitnesstracking,summarizeStrengthTrainingProgress,10,10
mistral-large-2,react,fitnesstracking,syncDataFromWearable,10,10
mistral-large-2,react,fitnesstracking,totalDistanceCovered,10,10
mistral-large-2,react,fitnesstracking,totalYogaDuration,10,10
mistral-large-2,react,fitnesstracking,trackMoodChanges,10,10
mistral-large-2,react,fitnesstracking,trackProgressInChallenges,10,10
mistral-large-2,react,fitnesstracking,trackRouteUsingGps,10,10
mistral-large-2,react,fitnesstracking,trackWaterIntake,10,10
mistral-large-2,react,fitnesstracking,trackWorkoutIntensity,10,10
mistral-large-2,react,fitnesstracking,viewProgress,10,10
mistral-large-2,react,fitnesstracking,weeklyAverageSleep,10,10
mistral-large-2,react,fitnesstracking,workoutReminder,10,10
mistral-large-2,react,inventorymanagement,addNewProductToCatalog,10,10
mistral-large-2,react,inventorymanagement,addNewSupplier,10,10
mistral-large-2,react,inventorymanagement,alertOnSupplierContractExpiration,10,0
mistral-large-2,react,inventorymanagement,analyzeInventoryTurnover,10,10
mistral-large-2,react,inventorymanagement,applyDiscountsOnOrders,10,10
mistral-large-2,react,inventorymanagement,deleteProductFromCatalog,10,10
mistral-large-2,react,inventorymanagement,deleteSupplier,10,8
mistral-large-2,react,inventorymanagement,editProductDetails,10,0
mistral-large-2,react,inventorymanagement,editSupplierDetails,10,10
mistral-large-2,react,inventorymanagement,filterProductsByCategory,10,0
mistral-large-2,react,inventorymanagement,filterProductsBySupplier,10,0
mistral-large-2,react,inventorymanagement,generateInvoiceForSalesOrder,10,1
mistral-large-2,react,inventorymanagement,generatePurchaseOrderReceipt,10,1
mistral-large-2,react,inventorymanagement,generateSupplierPaymentHistory,10,10
mistral-large-2,react,inventorymanagement,generateSupplierPerformanceReport,10,10
mistral-large-2,react,inventorymanagement,handleBackorders,10,9
mistral-large-2,react,inventorymanagement,handleReturns,10,0
mistral-large-2,react,inventorymanagement,inventoryPerformanceReport,10,10
mistral-large-2,react,inventorymanagement,linkProductToSupplier,10,6
mistral-large-2,react,inventorymanagement,manageMultipleWarehouses,10,10
mistral-large-2,react,inventorymanagement,manageOrderCancellations,10,10
mistral-large-2,react,inventorymanagement,manageStockTransfers,10,10
mistral-large-2,react,inventorymanagement,manageSupplierContacts,10,0
mistral-large-2,react,inventorymanagement,monitorStockExpirationDates,10,10
mistral-large-2,react,inventorymanagement,monitorStockLevels,10,10
mistral-large-2,react,inventorymanagement,processPurchaseOrder,10,10
mistral-large-2,react,inventorymanagement,processSalesOrder,10,10
mistral-large-2,react,inventorymanagement,profitMarginReport,10,10
mistral-large-2,react,inventorymanagement,purchaseReport,10,10
mistral-large-2,react,inventorymanagement,rateSupplierPerformance,10,10
