id,class
503429,low
2897,low
106400,low
434778,medium
300811,medium
268894,low
241689,medium
407171,low
231862,low
310403,medium
244803,low
429625,medium
162345,medium
216998,low
242797,medium
146771,medium
332961,low
330364,low
515206,medium
445446,medium
278732,medium
500616,medium
509945,low
161274,medium
255712,medium
169860,medium
369811,medium
408515,medium
194476,medium
49093,medium
475913,medium
189671,high
118137,low
368885,medium
34646,medium
382975,medium
466504,medium
66137,medium
175875,medium
302223,medium
155568,medium
99106,medium
152820,low
118303,low
188575,low
451045,low
20804,medium
348512,medium
203458,low
441824,low
272208,medium
362348,medium
346037,medium
306161,medium
199630,medium
93973,low
356966,low
443185,low
223834,medium
283158,medium
16276,low
161587,low
459343,medium
254857,low
516637,low
409910,low
31597,medium
185559,low
160649,low
459884,medium
193513,medium
420323,medium
203589,low
399486,medium
79831,medium
93268,low
89,low
14257,medium
506981,medium
472339,medium
308944,low
152578,low
277323,medium
104535,medium
370466,low
348813,medium
177339,medium
278460,medium
173766,low
48278,medium
85125,medium
26571,medium
346589,high
435803,medium
211414,medium
158585,medium
363020,medium
257558,medium
455365,low
505869,medium
131810,medium
309783,low
331449,medium
457501,medium
379636,medium
221193,medium
281244,medium
474223,medium
468647,medium
339928,low
411959,medium
504036,low
127827,medium
94214,low
400752,medium
309057,medium
230563,low
83729,medium
151059,medium
210183,medium
451539,medium
399571,low
76415,low
285333,medium
58371,low
316474,low
432705,medium
107902,medium
7586,medium
356651,low
60012,medium
321137,medium
275098,medium
215404,medium
514236,medium
357200,medium
483945,medium
326693,medium
359208,medium
441911,low
207495,low
298590,low
244808,medium
289527,medium
274515,medium
380203,medium
462004,medium
75514,medium
311361,medium
327525,medium
245778,medium
65432,medium
413203,medium
24469,medium
379050,medium
407419,low
7476,low
476170,medium
70702,medium
127144,medium
503920,low
341957,medium
112827,medium
53004,low
239267,medium
82332,medium
276272,low
381819,medium
389804,medium
96738,medium
497051,low
52077,low
419410,medium
15057,low
295546,medium
66183,medium
2805,medium
434890,low
212777,low
458238,medium
2302,low
82283,medium
314703,low
26774,medium
313870,medium
107317,medium
205880,medium
334978,medium
158135,low
159338,medium
252992,high
354646,medium
404389,low
389553,low
304039,medium
210759,medium
442344,low
342549,low
155493,low
443246,medium
439652,medium
49373,medium
437476,low
262995,medium
359143,low
382712,medium
486250,low
8223,medium
483948,medium
168554,medium
389671,low
326974,low
465520,low
303381,medium
497276,medium
487068,medium
325793,low
51444,medium
314514,medium
273549,low
195613,medium
125488,medium
495659,medium
434213,medium
231757,low
383924,medium
16733,medium
238919,medium
354726,medium
221941,medium
311976,low
476928,medium
45869,medium
243047,medium
314216,low
246804,low
494313,medium
304339,medium
86312,medium
378018,medium
304634,medium
406892,medium
265436,medium
202103,medium
322859,medium
93293,medium
379997,medium
35056,medium
92744,medium
199418,medium
58158,low
345156,medium
56418,low
99778,medium
30691,medium
61096,medium
302352,medium
149652,medium
62852,medium
410472,medium
135878,medium
163829,medium
275134,medium
327609,medium
186011,medium
187053,medium
457034,medium
368419,medium
169548,low
30997,medium
336965,low
340190,low
36110,medium
441290,low
338298,medium
403064,medium
111035,medium
133769,medium
412701,medium
248766,medium
9592,medium
170169,medium
225873,medium
144888,medium
113527,low
491225,medium
457963,medium
92937,medium
399367,medium
109990,medium
451176,low
315611,medium
410308,low
181891,medium
257869,medium
294790,medium
422366,medium
122041,low
169688,medium
385467,medium
83974,medium
70096,medium
179441,medium
472447,medium
172186,medium
283937,medium
34904,medium
391534,medium
404297,low
108909,low
446782,medium
123067,medium
130260,medium
20647,low
240786,medium
126428,medium
260663,low
129501,medium
104801,low
139388,low
354940,medium
27510,medium
15207,medium
239720,low
212322,low
427119,medium
362332,medium
2808,low
108375,medium
454533,medium
510641,low
339602,medium
98109,medium
457171,medium
348773,low
82221,low
448951,low
182764,low
45850,medium
86391,low
44875,medium
209060,medium
307823,low
409167,medium
73710,low
302752,medium
245367,medium
267215,low
423104,low
200906,medium
118823,medium
255761,medium
344558,low
358158,medium
121934,low
66562,low
450245,medium
16380,medium
339674,low
392725,medium
90044,medium
363936,medium
33860,medium
309929,medium
130716,low
369576,low
285756,medium
170903,low
60001,low
279031,medium
84284,medium
500828,medium
386235,medium
140660,medium
177608,medium
386028,medium
241879,low
333099,medium
215140,medium
68993,medium
150208,medium
494065,low
283763,medium
212869,medium
452246,low
145850,medium
452857,medium
141612,low
153570,medium
464754,medium
456097,low
509120,medium
174675,medium
63008,medium
135138,medium
73979,medium
91824,low
291817,medium
50769,low
262558,low
87117,medium
41636,medium
499865,low
194406,medium
132296,medium
472024,medium
32749,medium
66119,low
122666,medium
181889,medium
11208,medium
39507,low
39120,low
4288,medium
170826,medium
425741,low
198805,low
448468,low
411769,low
170033,medium
34557,medium
49160,medium
224562,medium
452784,low
463934,low
338382,medium
127839,low
226307,medium
62849,medium
257523,medium
462388,low
354751,medium
58561,low
283443,low
10688,low
26437,low
303126,medium
61613,medium
387000,medium
372762,medium
265631,low
387235,medium
200550,low
81956,low
39855,low
16965,low
500253,medium
24856,low
321671,medium
59678,medium
479595,medium
192229,medium
241195,medium
456052,medium
300920,low
446313,medium
22749,low
151717,medium
294233,low
413446,medium
48541,medium
121113,medium
226068,low
42456,medium
244540,medium
422214,low
369546,low
424406,medium
169463,medium
280367,medium
335408,medium
243457,medium
244329,medium
296931,medium
336521,medium
180165,medium
246193,medium
288810,medium
468230,low
88713,medium
310102,medium
363655,medium
247260,medium
130680,medium
435934,low
203978,medium
253979,low
380974,medium
332569,medium
25149,low
232495,low
254839,medium
277506,medium
129178,low
427473,low
500190,medium
232824,low
38982,medium
50449,medium
267302,medium
221933,medium
513,medium
431891,low
296021,medium
451317,medium
100820,medium
157960,low
299233,low
378342,medium
444697,low
377857,medium
434243,medium
270564,medium
191705,medium
515853,medium
394818,low
454862,medium
90567,medium
458209,medium
134807,low
164970,medium
139149,low
372905,medium
469898,low
451422,medium
504493,medium
317860,low
367142,medium
29968,medium
138255,medium
256616,medium
207201,low
168363,medium
50719,medium
405851,medium
363207,medium
215517,low
338193,low
246319,low
118956,low
26301,low
415679,medium
177853,medium
267853,low
312555,medium
27979,medium
229864,low
57078,medium
407498,medium
242709,medium
288115,medium
230030,low
309854,low
359563,medium
29724,low
181120,medium
205323,medium
318053,low
2586,medium
40261,medium
429232,medium
43945,low
383296,medium
251244,medium
147028,medium
34975,medium
92970,medium
517692,low
429430,medium
16181,medium
212663,low
463794,low
191546,medium
61161,medium
423146,low
399041,medium
169424,medium
38340,low
38904,medium
167891,medium
142803,medium
422996,low
45997,low
347850,medium
421104,medium
468158,medium
375514,low
304357,medium
490986,medium
215942,low
400605,low
275926,medium
365037,low
78442,low
18549,medium
45301,medium
167310,medium
252404,low
357733,low
309640,low
240174,medium
126645,medium
476273,medium
123767,low
336924,low
186183,low
48533,low
92611,medium
429380,low
415287,medium
473898,medium
43257,medium
182031,high
104168,medium
448091,medium
230095,medium
281066,medium
212377,medium
464454,medium
281461,low
514594,medium
231069,medium
195890,medium
329769,medium
447615,medium
331780,medium
120854,medium
374591,medium
251426,medium
451861,low
446431,medium
123983,low
81456,medium
273502,medium
41063,medium
465499,low
254330,medium
391803,low
2749,medium
361167,medium
330699,low
76555,medium
210951,low
343480,medium
134077,low
80605,low
126862,medium
41654,medium
498625,medium
25396,medium
304076,medium
465308,medium
215775,low
53384,medium
238072,medium
459186,medium
396453,medium
124257,medium
7471,low
95980,medium
503055,medium
193685,medium
337103,medium
390953,medium
50043,medium
235097,low
444756,high
9656,medium
505688,medium
319316,medium
333653,medium
344941,medium
32614,medium
140844,medium
274029,medium
60932,low
310384,medium
52422,medium
479975,medium
184739,medium
500530,medium
213258,medium
237551,medium
349662,medium
243035,medium
278366,medium
192903,low
273257,low
85659,medium
163287,low
358926,medium
73288,low
441677,medium
212122,medium
90761,medium
299230,medium
70598,medium
449932,medium
196709,low
290969,medium
514955,low
25655,medium
48700,low
287645,low
503441,medium
320347,medium
183183,medium
275064,high
111013,medium
486009,medium
440184,medium
381118,low
83507,high
434795,medium
436543,low
284085,medium
259257,low
315820,medium
415502,medium
498676,medium
366211,low
134129,low
168703,low
234314,medium
153551,medium
353895,medium
321234,medium
121365,medium
364470,medium
399821,medium
391631,medium
176393,medium
335876,medium
395512,medium
515476,low
30585,medium
422165,medium
498695,low
251854,medium
371313,low
486515,high
203340,low
406671,medium
394857,medium
395537,medium
461640,medium
375036,medium
14701,medium
35099,medium
186853,medium
297079,low
249982,medium
354366,medium
285791,medium
254460,medium
456291,low
428713,medium
89838,low
478627,low
248075,medium
413913,medium
401588,low
202475,medium
439952,low
377564,low
234431,medium
129266,medium
90264,medium
127677,medium
496784,low
172203,low
252162,medium
203281,medium
122305,low
259144,low
269779,medium
55377,low
66367,low
29692,medium
420120,medium
209477,medium
64010,low
213001,low
333248,medium
372004,low
128142,medium
300761,medium
128332,medium
16947,medium
300143,medium
469900,medium
409210,low
49200,low
167291,low
442198,medium
381613,medium
424389,medium
273067,medium
10005,medium
140845,medium
433255,medium
138093,medium
371805,medium
439730,low
283170,low
351826,medium
369661,medium
179878,high
354405,low
266050,medium
483486,medium
54329,medium
160947,low
176572,low
329714,low
308708,medium
279619,low
252827,medium
179190,medium
415163,high
2466,low
449116,low
372459,medium
103125,medium
285577,medium
486587,low
324057,medium
247471,medium
488146,medium
77865,low
162513,medium
279496,low
80995,medium
170440,medium
219810,medium
42584,medium
505205,medium
252792,low
384464,low
401726,low
56194,medium
84210,medium
80138,low
440088,low
439411,low
385065,medium
384741,medium
145837,medium
232427,medium
153924,medium
419992,medium
308920,medium
474798,low
285051,medium
402608,medium
110565,medium
490227,medium
59549,medium
263079,medium
369912,medium
8628,low
221937,medium
189195,medium
209609,low
470037,medium
477956,low
375025,low
176928,low
345162,medium
35870,medium
382217,medium
353158,medium
151077,low
289577,medium
131043,medium
476738,low
185971,medium
43112,low
125291,medium
65112,low
367351,medium
141490,medium
41024,low
137462,low
516971,medium
270162,medium
133184,medium
290216,low
72163,medium
484775,low
393549,medium
63034,low
190200,medium
149539,high
109099,medium
1084,medium
312001,medium
454574,medium
60679,medium
222677,medium
95297,low
342444,medium
396380,medium
196573,low
9720,low
396612,medium
83706,medium
267643,medium
513502,medium
69322,medium
95832,medium
443970,low
427825,medium
96252,medium
187177,medium
408598,medium
296463,medium
90521,medium
98296,medium
213721,medium
509279,low
427091,medium
339541,low
230396,medium
161119,medium
90192,medium
70428,low
196666,medium
215807,low
186352,medium
469459,medium
303004,medium
88178,medium
358044,medium
488020,medium
407260,medium
451514,medium
412885,medium
364530,medium
250099,low
477161,medium
79416,low
396330,low
408198,low
392601,medium
233055,medium
152962,low
254210,low
98055,medium
422377,medium
303176,medium
428174,medium
276814,medium
478755,medium
138821,low
392887,medium
317833,medium
432516,low
39215,medium
344329,medium
111230,low
332155,medium
183661,medium
205989,medium
173750,low
208601,low
253436,medium
137965,medium
65716,low
59950,medium
157171,medium
305821,low
38705,medium
449038,medium
270959,medium
74752,medium
333287,medium
390382,medium
456153,low
282808,medium
237049,medium
239918,medium
293992,medium
87102,low
144026,low
331196,medium
238695,low
354433,medium
515413,low
138437,high
429968,medium
488679,medium
83021,medium
353713,medium
432183,medium
144178,medium
169626,medium
258980,medium
407668,medium
122209,medium
517,low
479238,low
306964,medium
137401,low
91827,medium
197734,medium
171933,medium
14440,low
66127,medium
117446,medium
243393,low
264050,medium
479887,low
340691,low
120464,low
11083,low
136276,high
387390,medium
151544,medium
272513,medium
463063,medium
411815,low
460176,medium
116092,medium
498414,medium
501899,medium
193306,medium
411424,medium
292218,high
107267,medium
329843,low
439566,medium
436101,medium
337892,medium
287997,medium
368310,medium
259824,low
495488,medium
228539,medium
18100,medium
21974,medium
81357,medium
336537,low
437451,medium
