id,main-event,location,zone,light-conditions,weather-conditions,vehicles-density
clgr0vkhp7vx6086s9b9v6osl,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0vkhp5jbe078sbfpb43b8,near-collision,main-road,rural,twilight,clear-sky,medium
clgr0vkho0kbf078a1s3nd9gp,near-collision,main-road,suburbs,twilight,cloudy,high
clgr0vkho8b09077tdr8f8s21,near-collision,highway,urban,twilight,clear-sky,high
clgr0wao50vb7078a45c45zmp,near-collision,highway,unknown,daylight,clear-sky,medium
clgr0wao787fy07a96rv6aj1c,collision,main-road,urban,daylight,cloudy,high
clgr0wao70vez078ac24z1wgg,near-collision,main-road,urban,daylight,cloudy,medium
clgr0wao74j4r078hhkjw9gpz,near-collision,main-road,urban,night,clear-sky,high
clgr0wqbm0urf0790hsrjfr2d,collision,highway,unknown,night,clear-sky,low
clgr0wqbm1k9207aag78y6l9l,collision,highway,suburbs,daylight,clear-sky,high
clgr0wqbm4jpr078h4h2gefnu,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0wqbm8ega07862tz7abtx,near-collision,parking-lot,urban,daylight,clear-sky,low
clgr0wqc50xzn078agefs9pgj,near-collision,main-road,unknown,daylight,clear-sky,medium
clgr0wqc51l9y07aa81rwb67q,collision,highway,urban,daylight,clear-sky,high
clgr0wqc60vr307905porfsp2,near-collision,main-road,urban,daylight,clear-sky,high
clgr0wqc58mze076z3uy43xok,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0wqc60l96078vfnl16laq,near-collision,main-road,suburbs,night,clear-sky,low
clgr0y79d810m07arfsdx2mvi,collision,highway,urban,night,clear-sky,high
clgr0y79d811m07ar0655ceou,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0y79d9clt077tcdyr35oq,collision,alley,urban,daylight,clear-sky,high
clgr0y79d9piu076zhcfq1w47,collision,main-road,urban,daylight,cloudy,medium
clgr0y79e813207ar9vn21q69,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y79e9pl6076z0opd2zar,near-collision,highway,urban,night,clear-sky,low
clgr0y79f4ux8075s8lk64n6b,near-collision,main-road,urban,daylight,clear-sky,low
clgr0y79f589w076o1ckg9k3y,near-collision,highway,urban,night,clear-sky,high
clgr0y79g5gpy079642r85ykr,near-collision,main-road,urban,daylight,cloudy,high
clgr0y79d582k076og6mc71b5,near-collision,main-road,urban,daylight,cloudy,high
clgr0y79d5848076o69341xap,collision,alley,urban,daylight,clear-sky,high
clgr0y79d811y07ar3qktf2q7,near-collision,main-road,urban,daylight,rain,high
clgr0y79d9pje076z812v76rw,collision,main-road,urban,night,clear-sky,high
clgr0y79e9cnp077tfzq97jpv,near-collision,main-road,rural,daylight,cloudy,medium
clgr0y79f4uws075sc90m8m9v,near-collision,main-road,urban,daylight,cloudy,low
clgr0y79f5goi07968s1o7ln3,near-collision,main-road,urban,night,clear-sky,high
clgr0y79g58ag076o90tt8kqp,near-collision,main-road,urban,night,rain,medium
clgr0y79g5gqm07965j2c8qsx,near-collision,main-road,urban,night,rain,high
clgr0y79g9ppy076zc6wiafln,near-collision,main-road,urban,daylight,cloudy,high
clgr0y79g9pq2076zc42mb8i5,near-collision,highway,unknown,daylight,clear-sky,high
clgr0y79g9prq076za9dq1x5n,near-collision,main-road,urban,night,rain,medium
clgr0y79f5gni0796gg8ue7mw,near-collision,main-road,urban,daylight,cloudy,high
clgr0y79f5gnm079629n66ton,near-collision,highway,urban,night,clear-sky,low
clgr0y79g5gqa07966or61ein,near-collision,main-road,urban,daylight,clear-sky,high
clgr0umy82w3w075sa8288wn1,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0umy936ee076o8aea6xfw,collision,main-road,urban,daylight,cloudy,high
clgr0umyb77f0086sgk0o342c,collision,main-road,urban,daylight,clear-sky,high
clgr0umyc36li076o5f93e9lf,near-collision,main-road,urban,night,clear-sky,high
clgr0xbbj1af3078afsr95jsp,near-collision,main-road,suburbs,night,clear-sky,medium
clgr0xbbj2ty0079140d25v9j,near-collision,main-road,urban,daylight,cloudy,low
clgr0xbbj4uky07966dpf3e6m,near-collision,main-road,urban,night,clear-sky,high
clgr0xbbk1uhu07aadnp3b6z6,near-collision,main-road,urban,night,clear-sky,low
clgr0xbbk44gu078p8qam0yyq,near-collision,highway,urban,daylight,clear-sky,low
clgr0xbbk44hu078p7h4q1got,collision,main-road,urban,daylight,cloudy,high
clgr0xbbk8zdp077tcmv74i71,near-collision,highway,urban,night,rain,medium
clgr0xbbj4um607962259cnj2,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xbbj8q0e07a9gwh6exja,near-collision,main-road,urban,twilight,clear-sky,high
clgr0xbbj8q0u07a956p0854d,near-collision,alley,urban,daylight,cloudy,medium
clgr0xbbk1ajf078a2u1263gy,near-collision,main-road,urban,night,clear-sky,high
clgr0vkl45l8q078s352v24jg,near-collision,highway,rural,daylight,clear-sky,medium
clgr0vkl26n1207ar30zo7lhm,near-collision,main-road,urban,daylight,clear-sky,high
clgr0vkl30mmj078aae9t45af,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0vkl33szu076ohklj72is,near-collision,main-road,urban,daylight,clear-sky,high
clgr0vkl3889q076zagvi32wp,collision,main-road,urban,night,clear-sky,low
clgr0vkl388aq076z7uj14hzj,near-collision,main-road,urban,twilight,clear-sky,high
clgr0vkl38d29077tccs85i5h,near-collision,alley,suburbs,daylight,clear-sky,medium
cljex0ow42kqn075j73pjd35j,near-collision,main-road,suburbs,daylight,clear-sky,medium
cljex0ow4219g077e6huv5zt8,near-collision,highway,rural,daylight,clear-sky,high
cljex0ow62kun075jfdok56wu,near-collision,main-road,suburbs,daylight,cloudy,high
clgr0vki314yi07756uwv86h9,near-collision,highway,rural,daylight,clear-sky,high
clgr0vki314za07750ca9dz26,near-collision,main-road,urban,daylight,clear-sky,high
clgr0vki47xle07a9cxis1hh5,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0vki28bzp077t3v7ghbtb,collision,highway,urban,night,rain,low
clgr0vki33bhi078phwor1n3t,near-collision,main-road,suburbs,daylight,cloudy,high
cljex16gc2cl3076zeger8dod,near-collision,main-road,urban,daylight,clear-sky,high
cljex16gd2cmn076z7a23085k,near-collision,main-road,urban,daylight,clear-sky,medium
cljex16gi2gv7074ccoxx24fi,collision,main-road,suburbs,twilight,clear-sky,medium
cljex16gj2cvr076za0th5c3l,near-collision,main-road,suburbs,night,clear-sky,low
clgr0vkno4aab078h033z9sg4,near-collision,highway,unknown,daylight,clear-sky,high
clgr0vkno7zli086s8v44asm5,near-collision,main-road,urban,night,clear-sky,high
clgr0vkno81gu0786dlmidsnc,collision,main-road,urban,daylight,clear-sky,low
clgr0vknp1dvy07aa17qq9w1a,near-collision,main-road,urban,daylight,rain,high
clgr0vknr18au07750fwccdln,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0xnyq6jey078s592g4imj,collision,main-road,urban,daylight,cloudy,high
clgr0xnyq91l9077t4pf167sq,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xnyr13sj07905onkaojf,near-collision,main-road,urban,night,clear-sky,high
clgr0xnyr4ih8075s445t2dnu,near-collision,main-road,suburbs,night,clear-sky,high
clgr0xnyr6jha078sfig7f42l,near-collision,highway,urban,daylight,clear-sky,medium
clgr0xnyq4ie4075s2136dde4,near-collision,main-road,urban,night,clear-sky,high
clgr0xnyq91lt077ta4d69l0b,collision,main-road,urban,night,clear-sky,high
clgr0xnyq9b4q076zevxbdmhj,collision,main-road,urban,night,clear-sky,low
clgr0xnyq9b5i076zcm8w0d85,near-collision,main-road,urban,night,rain,high
clgr0xnyr0t0n078oc1yhe0zi,near-collision,main-road,urban,twilight,rain,medium
clgr0xnyr0t0z078ogj86c19o,near-collision,main-road,urban,night,clear-sky,high
clgr0xnyr0t1f078oafof6ex5,near-collision,main-road,urban,night,clear-sky,low
clgr0xnyr13rj0790cnzg4pfj,collision,highway,urban,night,rain,low
clgr0xnyr1wpm07aado8e9x2o,collision,highway,suburbs,night,clear-sky,low
clgr0xnyr49re078p8g9g0gp3,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xnys13un0790g51gc14h,near-collision,main-road,urban,daylight,cloudy,high
clgr0xnys13ur0790eia3d588,near-collision,main-road,urban,night,clear-sky,high
clgr0xnys13vn0790b00i3gn8,near-collision,main-road,rural,daylight,clear-sky,high
clgr0xnys1wru07aadrg7eamg,near-collision,main-road,urban,night,clear-sky,high
clgr0xnys49su078pcafr82h9,collision,main-road,urban,night,clear-sky,high
clgr0u8l02b7r076l3ykm4tmz,near-collision,main-road,urban,daylight,clear-sky,high
clgr0u8l136qm0796hyju5sk2,near-collision,highway,rural,daylight,clear-sky,medium
clgr0u8l1754607a90k9z17z4,near-collision,highway,urban,daylight,cloudy,medium
clgr0u8l22bcj076l2qo8255l,near-collision,main-road,urban,daylight,clear-sky,medium
cljex16lt2evv076z705q5ijn,near-collision,parking-lot,urban,twilight,clear-sky,medium
cljex16o32fb3076z5r14fejx,near-collision,main-road,urban,night,clear-sky,high
cljex16om09rw076bdbf6agmh,near-collision,main-road,urban,daylight,clear-sky,high
clgr0vklv0olv078a0urx9thq,near-collision,highway,rural,daylight,clear-sky,high
clgr0vklv8eyh077t2t5h1y2l,collision,main-road,suburbs,night,clear-sky,high
clgr0vklw0onr078agq411b2j,near-collision,main-road,urban,daylight,cloudy,high
cljex1ki12heb076z67s2gtj6,collision,main-road,urban,daylight,clear-sky,low
cljex1ki22hff076z4eh52suc,collision,main-road,urban,daylight,clear-sky,high
cljex1ki43bkn077ahdky35ip,near-collision,main-road,urban,daylight,cloudy,high
cljex1ki83bur077adfgkh8db,collision,main-road,urban,night,clear-sky,high
cljex1ki93bvr077a28j678np,near-collision,main-road,urban,night,clear-sky,high
clgr0un566aki07argane1guq,near-collision,main-road,urban,daylight,clear-sky,low
clgr0un563ni60796ald34fwh,near-collision,main-road,urban,daylight,rain,medium
clgr0un571kq80791b77qc0fj,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0un573nkm07962dghfvfx,near-collision,main-road,urban,daylight,clear-sky,high
clgr0uzzp7k6a086sg2213fmp,near-collision,main-road,urban,daylight,cloudy,high
clgr0uzzq0dwf078ahoyu2lu2,near-collision,main-road,urban,daylight,clear-sky,high
clgr0uzzq7ka6086s6607g8r8,near-collision,highway,unknown,night,clear-sky,high
clgr0uzzr371s075s26exhiuk,near-collision,main-road,urban,daylight,clear-sky,low
clgr0u8mx03de078v1w3nf2hv,near-collision,highway,suburbs,night,clear-sky,low
clgr0u8mx0673078oe6p5c6qi,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0u8my0ti207aaempfcfsz,near-collision,highway,unknown,daylight,clear-sky,high
clgr0u8my2j22078pbzfu7xbe,near-collision,highway,suburbs,daylight,clear-sky,low
clgr0u8mz069b078ofasc4crs,near-collision,highway,suburbs,night,clear-sky,low
clgr0u8mx18i80791drjj829l,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0u8mz068r078o8i6hcohk,near-collision,main-road,urban,daylight,clear-sky,high
clgr0u8mz7hoy076zfoou9tpx,near-collision,highway,suburbs,night,clear-sky,high
clgr0xnxl98fq076zdgp43567,near-collision,highway,urban,daylight,clear-sky,high
clgr0xnxo98ku076z9s9o51x6,near-collision,main-road,urban,night,clear-sky,high
clgr0xnxq4g8o075s44ox4tyi,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xnxq98pm076zfzch4j79,near-collision,alley,urban,daylight,cloudy,high
clgr0xnxs4qei076ofirjfav1,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xnxl98ey076z3lbpfr43,near-collision,main-road,urban,night,rain,medium
clgr0xnxm4q0m076o7cnmgqlp,near-collision,alley,urban,daylight,cloudy,high
clgr0xnxm98h2076zh8te9grw,collision,main-road,urban,twilight,clear-sky,medium
clgr0xnxn4q3y076oginc7414,near-collision,highway,rural,daylight,clear-sky,medium
clgr0xnxo4g50075sdzra1afu,near-collision,main-road,urban,night,clear-sky,high
clgr0xnxr479y078pb1omcde1,collision,main-road,urban,daylight,cloudy,high
clgr0xnxs47bu078p9z4u1fms,near-collision,main-road,urban,night,clear-sky,low
clgr0xnxs47dq078pcgcx7gmj,near-collision,parking-lot,urban,daylight,rain,high
clgr0xnxs4qee076obj2jc2we,near-collision,highway,urban,night,clear-sky,medium
clgr0xnxs4qfq076ofdsf2nkx,near-collision,main-road,urban,night,clear-sky,high
clgr0xnxs4qg6076o9upj4fhy,near-collision,main-road,urban,night,clear-sky,high
clgr0xnxo4q4u076oc7l98vx1,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xnxq4qae076oe2dwap3j,collision,main-road,urban,night,rain,low
clgr0v08i7rs6086sf7xq7hds,collision,main-road,suburbs,daylight,clear-sky,high
clgr0v08j868m076zb3hxd4y1,near-collision,highway,urban,twilight,cloudy,high
clgr0v08k37iq078pfsewdkq0,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v08k3nni076oblds67hc,collision,main-road,urban,daylight,clear-sky,high
clgr0xb8k8neq07a9giji4h4j,near-collision,main-road,urban,night,clear-sky,high
clgr0xb8l0oja078vh82h6i3g,near-collision,main-road,urban,night,clear-sky,high
clgr0xb8l8wid077tg9sybvld,near-collision,main-road,urban,night,clear-sky,medium
clgr0xb8m0omi078v6kt66fc3,near-collision,highway,urban,night,clear-sky,high
clgr0xb8m11z70790gl8fb31s,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xb8m1rty07aa0hhyc4p1,near-collision,main-road,urban,night,clear-sky,low
clgr0xb8m8nqm0786hb0q0ed0,near-collision,main-road,urban,night,clear-sky,medium
clgr0xb8n0ooq078vg3ihga5h,near-collision,main-road,urban,night,cloudy,high
clgr0xb8l1rsm07aahxee7mgl,near-collision,main-road,urban,daylight,cloudy,medium
clgr0xb8l4iwq076ogrjw30y2,near-collision,highway,urban,night,rain,medium
clgr0xb8l4ixm076oa1ql0rnj,near-collision,main-road,urban,night,clear-sky,high
clgr0xb8m0onq078v6jw79uiv,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xb8m8wjt077tf4im7e8z,near-collision,parking-lot,urban,night,clear-sky,high
clgr0xb8l0ok2078vawkl5353,near-collision,main-road,urban,night,clear-sky,high
clgr0un6f6cny07ara7ex40k6,near-collision,highway,unknown,daylight,clear-sky,high
clgr0un6d3540075se8x390k1,near-collision,main-road,urban,daylight,clear-sky,low
clgr0un6f6cnq07arg7o3f2jz,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0un6g2sur076l8fk3b4p1,near-collision,highway,urban,night,clear-sky,low
clgr0un6f6cni07arfcwp7jcq,collision,main-road,urban,daylight,clear-sky,high
clgr0u8lo7slt077td3rge6cm,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0u8lp2nc4075shc46eqbk,collision,highway,urban,night,clear-sky,high
clgr0u8lp37x60796c55h3luw,near-collision,highway,urban,night,clear-sky,low
clgr0u8lp7smp077te1wn1s9v,near-collision,highway,urban,daylight,clear-sky,medium
clgr0xo166mru078sgia3522a,collision,main-road,urban,night,clear-sky,high
clgr0xo167pa207arcs3y425s,near-collision,main-road,urban,daylight,cloudy,medium
clgr0xo174bdu078pdt8zc3qy,collision,main-road,urban,daylight,cloudy,high
clgr0xo177pcy07ardpt0drof,collision,main-road,urban,daylight,clear-sky,low
clgr0xo184bee078pdi24aafa,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo184bfy078p80lk7ucg,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo184imk075sbmpgad7w,near-collision,highway,urban,daylight,clear-sky,high
clgr0xo186mv6078sb8scgklm,near-collision,highway,urban,night,clear-sky,medium
clgr0xo186mvy078s26wj488q,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo186mwu078s9xjx04qr,near-collision,main-road,urban,night,clear-sky,high
clgr0xo1951ki0796f0ts3srz,collision,main-road,urban,daylight,clear-sky,high
clgr0xo1951l207965n6u4ol8,near-collision,main-road,urban,night,rain,high
clgr0xo167p9a07ar593g4154,near-collision,main-road,urban,night,clear-sky,medium
clgr0xo1743bx076lghea3ezr,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo1743c1076lfhye0zvk,collision,main-road,urban,daylight,cloudy,high
clgr0xo1743cl076lh06q3wyt,near-collision,main-road,urban,daylight,rain,low
clgr0xo174bd2078p3nffdbva,near-collision,main-road,urban,night,clear-sky,high
clgr0xo174bdm078p7mridhod,near-collision,main-road,urban,daylight,cloudy,low
clgr0xo174be2078pfl06faf9,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo1751gu07966lj3fwaz,near-collision,main-road,urban,daylight,rain,high
clgr0xo176mu6078shitff3dh,near-collision,main-road,urban,night,clear-sky,medium
clgr0xo17995k086sdmod38jm,near-collision,main-road,urban,night,clear-sky,low
clgr0xo186mwm078shm9s7jaf,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo187pdu07ar74py1e00,near-collision,highway,urban,daylight,cloudy,high
clgr0xo194bgm078p4z533m4w,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xo194bgq078p0jop37gc,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo194inw075shoo91tr9,near-collision,highway,rural,night,clear-sky,high
clgr0xo194ioo075s41qq5p68,near-collision,main-road,urban,twilight,cloudy,low
clgr0xo196mx2078sarh98jz9,collision,highway,urban,night,clear-sky,low
clgr0xo197pha07arby5f7kja,near-collision,highway,urban,night,clear-sky,high
clgr0xo19998s086s3en6csll,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo177pci07ararb8dr6d,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo196my6078s1017g5kx,near-collision,main-road,urban,daylight,cloudy,high
clgr0xbb28y61077t3b1x6sli,near-collision,main-road,urban,night,clear-sky,high
clgr0xbb33xyl076l5osid7j5,near-collision,highway,suburbs,night,clear-sky,low
clgr0xbb348ls075s6iit87u0,near-collision,main-road,suburbs,night,clear-sky,high
clgr0xbb34txa07966uf4dbig,near-collision,main-road,urban,night,clear-sky,high
clgr0xbb393aq076zb3s7crdt,near-collision,main-road,urban,daylight,cloudy,medium
clgr0xbb41m5q0775auambz9g,near-collision,main-road,urban,daylight,cloudy,medium
clgr0xbb42svw0791090vdvy9,near-collision,main-road,urban,daylight,rain,high
clgr0xbb48pc207a9616jfc8c,near-collision,main-road,urban,night,rain,medium
clgr0xbb2938y076zh77kculq,collision,main-road,urban,daylight,cloudy,high
clgr0xbb2939a076zdvhr98mm,near-collision,main-road,urban,night,clear-sky,high
clgr0xbb42sy80791f0bz7ad7,collision,highway,unknown,night,clear-sky,low
clgr0xbb43y2h076lbstrc9yx,collision,main-road,urban,night,clear-sky,high
clgr0xbb44kom076ocmrt33lf,collision,main-road,urban,daylight,clear-sky,medium
clgr0vktm8f26076z9zgrcw9x,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xb867f9y07arauis98d6,near-collision,main-road,urban,daylight,cloudy,high
clgr0xb868mf207a9bv3g0x7p,near-collision,main-road,urban,night,rain,low
clgr0xb874hza076ofvznf1xh,near-collision,highway,urban,daylight,clear-sky,medium
clgr0xb881qwe07aa104m72nv,near-collision,main-road,urban,twilight,clear-sky,high
clgr0xb882rmw0791evf22vqh,near-collision,main-road,urban,night,clear-sky,high
clgr0xb887fdm07ar42800d9r,near-collision,highway,urban,daylight,cloudy,low
clgr0xb868me207a9hk0l49n9,collision,main-road,urban,daylight,clear-sky,high
clgr0xb868me607a9eapj08b1,near-collision,main-road,urban,night,clear-sky,high
clgr0xb868meu07a9ezh8cv5b,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xb8690bm076z5yy531xf,near-collision,highway,suburbs,daylight,clear-sky,high
clgr0xb87171r078agyle0edh,near-collision,main-road,urban,night,clear-sky,low
clgr0xb871qui07aacdhr3wde,near-collision,main-road,urban,daylight,rain,low
clgr0xb872rl00791dpvf3lf8,near-collision,highway,urban,daylight,clear-sky,high
clgr0xb874hxm076ogljgc4bw,near-collision,main-road,urban,night,clear-sky,high
clgr0xb878mhq07a9b0vr3bd4,near-collision,main-road,urban,night,clear-sky,low
clgr0xb878mri0786d8ut1y7f,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xb878vwp077t9usp93qe,near-collision,main-road,urban,night,clear-sky,high
clgr0xb88173f078acu0p8bhf,near-collision,main-road,urban,night,clear-sky,high
clgr0xb884hzq076o91ws2n6n,near-collision,main-road,urban,daylight,cloudy,high
clgr0xb881qxm07aaehdh60yq,near-collision,main-road,urban,night,clear-sky,medium
clgr0v0057lam086s8d3yc3yo,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v0057lb2086s0i4i3mtr,near-collision,highway,suburbs,daylight,clear-sky,medium
clgr0v0090aur078o0qgk0xhc,near-collision,main-road,urban,night,clear-sky,high
clgr0v006381g075sg7l6h12k,near-collision,main-road,urban,night,clear-sky,low
clgr0v007381o075sdrwjg06m,near-collision,highway,unknown,twilight,clear-sky,high
clgr0v008109m0775b72i5yd6,near-collision,highway,urban,daylight,clear-sky,high
clgr0v0082w0d076l2vsob7o5,collision,main-road,urban,night,clear-sky,low
clgr0v0082vzp076l58c090n0,near-collision,main-road,suburbs,night,clear-sky,high
clgr0y75n1l2n078a0ldpep9h,near-collision,main-road,urban,daylight,clear-sky,high
